,,,,,,,,,,,,"Survey","Participant","Question 1","Question 2","Question 3","Question 4","Question 5","{{Q://Q6/ChoiceTextEntryValue}}.1","{{Q://Q6/ChoiceTextEntryValue}}.2","{{Q://Q6/ChoiceTextEntryValue}}.3","{{Q://Q6/ChoiceTextEntryValue}}.4","{{Q://Q6/ChoiceTextEntryValue}}.5","{{Q://Q6/ChoiceTextEntryValue}}.6","{{Q://Q7/ChoiceTextEntryValue}}","Question 8","Question 9","Question 10","Question 11","Question 12","Question 13","Question 14","{{Q://Q15/ChoiceTextEntryValue}}.1","{{Q://Q15/ChoiceTextEntryValue}}.2","Question 16","Question 17","Question 18","Question 19","Question 20","Question 21","Question 22"
"01/10/2025 07:10AM","01/10/2025 07:11AM","01/10/2025 07:00AM - 01/10/2025 11:00AM",96.643,"5","1","Finished","677c148f92b3eb66e2131c3d",,,"no","-","10.100.102.6","Participant 14","3","5","2","3","4","No","No","No","No","Yes","","ללכת לישון","4","3","4","3","4","5","3","No","Yes","5","2","3","4","3","3","4"
"01/11/2025 09:03AM","01/11/2025 09:05AM","01/11/2025 07:00AM - 01/11/2025 11:00AM",155.071,"6","1","Finished","677c148f92b3eb66e2131c3d",,,"no","-","10.100.102.6","Participant 14","5","2","7","5","5","No","No","No","No","Yes","","אחותה","5","4","5","5","4","5","3","No","Yes","5","4","5","3","5","3","6"
"01/12/2025 07:32AM","01/12/2025 07:33AM","01/12/2025 07:00AM - 01/12/2025 11:00AM",98.73,"7","1","Finished","677c148f92b3eb66e2131c3d",,,"no","-","10.100.102.6","Participant 14","4","4","3","3","3","No","No","No","No","Yes","","להתעורר","4","3","4","2","3","4","2","No","Yes","5","3","5","3","3","4","4"
"01/13/2025 07:43AM","01/13/2025 07:46AM","01/13/2025 07:00AM - 01/13/2025 11:00AM",167.534,"8","1","Finished","677c148f92b3eb66e2131c3d",,,"no","-","10.100.102.6","Participant 14","3","4","4","4","4","No","No","No","No","Yes","","אחותה","4","3","4","3","3","4","3","No","Yes","5","3","5","4","4","4","4"
"01/07/2025 07:17AM","01/07/2025 07:19AM","01/07/2025 07:00AM - 01/07/2025 11:00AM",118.644,"2","1","Finished","677bd90f92b3eb66e2129f0f","0.0","0.0","no","-","fd58:1210:8b06:3d4a:1498:cef3:9a0f:7c08","Participant 15","1","6","1","1","1","No","No","No","No","Yes","","התעורר מאוחר","4","1","1","1","4","5","1","No","Yes","5","2","4","1","1","1","1"
"01/08/2025 07:11AM","01/08/2025 07:14AM","01/08/2025 07:00AM - 01/08/2025 11:00AM",144.622,"3","1","Finished","677bd90f92b3eb66e2129f0f","0.0","0.0","no","-","10.100.102.167","Participant 15","1","5","1","1","1","No","No","No","No","Yes","","להכין לאבא תה באמצע משחק בנייד","6","1","1","1","5","1","2","No","Yes","6","2","2","2","1","1","1"
"01/09/2025 07:22AM","01/09/2025 07:23AM","01/09/2025 07:00AM - 01/09/2025 11:00AM",99.207,"4","1","Finished","677bd90f92b3eb66e2129f0f","0.0","0.0","no","-","10.100.102.167","Participant 15","1","7","1","1","1","No","No","No","No","Yes","","לא צפוי","3","1","1","1","3","7","1","No","Yes","7","1","1","1","1","1","1"
"01/10/2025 07:21AM","01/10/2025 07:23AM","01/10/2025 07:00AM - 01/10/2025 11:00AM",118.932,"5","1","Finished","677bd90f92b3eb66e2129f0f","0.0","0.0","no","-","fd58:1210:8b06:3d4a:1498:cef3:9a0f:7c08","Participant 15","1","5","5","4","3","No","No","No","No","Yes","","רוצה ללבוש מכנס קצר לבית ספר ואני לא מסכימה","6","4","1","4","7","3","5","No","Yes","7","1","1","1","5","1","1"
"01/11/2025 10:36AM","01/11/2025 10:37AM","01/11/2025 07:00AM - 01/11/2025 11:00AM",81.943,"6","1","Finished","677bd90f92b3eb66e2129f0f","0.0","0.0","no","-","10.100.102.167","Participant 15","1","7","1","1","1","No","No","No","No","Yes","","בנתיים כלום","7","1","1","1","3","7","1","No","Yes","7","1","1","1","1","1","1"
"01/12/2025 07:20AM","01/12/2025 07:22AM","01/12/2025 07:00AM - 01/12/2025 11:00AM",89.71,"7","1","Finished","677bd90f92b3eb66e2129f0f","0.0","0.0","no","-","10.100.102.167","Participant 15","1","7","1","1","1","No","No","No","No","Yes","","כלום, רק התעורר","7","1","1","1","3","7","1","No","Yes","7","1","1","1","1","1","1"
"01/13/2025 07:19AM","01/13/2025 07:21AM","01/13/2025 07:00AM - 01/13/2025 11:00AM",103.341,"8","1","Finished","677bd90f92b3eb66e2129f0f","0.0","0.0","no","-","10.100.102.167","Participant 15","1","7","1","2","1","No","No","No","No","Yes","","כלום, רק התעורר","7","3","1","1","7","7","1","No","Yes","7","1","2","1","1","1","1"
"01/13/2025 07:19AM","01/13/2025 07:23AM","01/13/2025 07:00AM - 01/13/2025 11:00AM",212.816,"2","1","Finished","6783ec819132493f1e0a1c65",,,"no","-","192.168.1.192","Participant 16","1","6","1","1","1","No","No","No","No","Yes","","מוקדם מדי, לא קרה...","5","1","2","1","3","7","2","No","Yes","7","2","1","2","1","1","1"
"01/14/2025 07:20AM","01/14/2025 07:23AM","01/14/2025 07:00AM - 01/14/2025 11:00AM",190.933,"3","1","Finished","6783ec819132493f1e0a1c65",,,"no","-","10.22.203.107","Participant 16","2","6","2","2","2","No","No","No","No","Yes","","מוקדם מדי..","5","6","3","6","5","3","3","No","Yes","3","3","7","6","2","2","3"
"01/15/2025 07:16AM","01/15/2025 07:19AM","01/15/2025 07:00AM - 01/15/2025 11:00AM",184.67,"4","1","Finished","6783ec819132493f1e0a1c65",,,"no","-","10.209.52.90","Participant 16","1","6","1","5","5","No","No","No","No","Yes","","להסיע חברה","5","5","5","5","5","3","6","No","Yes","6","6","6","6","2","1","1"
"01/16/2025 07:06AM","01/16/2025 07:08AM","01/16/2025 07:00AM - 01/16/2025 11:00AM",163.077,"5","1","Finished","6783ec819132493f1e0a1c65",,,"no","-","192.168.1.192","Participant 16","2","6","1","2","1","No","No","No","No","Yes","","ללכת לביהס","3","3","3","2","2","5","2","No","Yes","6","6","3","6","3","1","2"
"01/17/2025 09:03AM","01/17/2025 09:05AM","01/17/2025 07:00AM - 01/17/2025 11:00AM",84.572,"6","1","Finished","6783ec819132493f1e0a1c65",,,"no","-","10.200.130.144","Participant 16","2","6","2","2","3","No","No","No","No","Yes","","אין","5","2","2","2","6","6","2","No","Yes","6","5","2","5","1","1","2"
"01/18/2025 10:33AM","01/18/2025 10:35AM","01/18/2025 07:00AM - 01/18/2025 11:00AM",88.386,"7","1","Finished","6783ec819132493f1e0a1c65",,,"no","-","10.200.184.136","Participant 16","2","6","2","2","2","No","No","No","No","Yes","","להתעורר","3","6","2","6","6","3","5","No","Yes","5","6","6","6","2","2","2"
"01/19/2025 07:12AM","01/19/2025 07:15AM","01/19/2025 07:00AM - 01/19/2025 11:00AM",149.945,"8","1","Finished","6783ec819132493f1e0a1c65",,,"no","-","10.200.184.136","Participant 16","2","6","2","5","6","Yes","No","No","No","No","","ללכת לביהס","5","5","3","5","4","5","5","No","Yes","6","5","6","6","2","2","3"
"01/16/2025 07:24AM","01/16/2025 07:31AM","01/16/2025 07:00AM - 01/16/2025 11:00AM",442.915,"2","1","Finished","6787c21313aa347c7f08e221",,,"no","-","192.168.1.218","Participant 17","2","6","2","2","2","No","No","No","No","Yes","","האפליקציה עצבן אותה","4","1","5","1","6","2","1","No","Yes","5","5","1","4","3","2","2"
"01/17/2025 08:13AM","01/17/2025 08:17AM","01/17/2025 07:00AM - 01/17/2025 11:00AM",229.813,"3","1","Finished","6787c21313aa347c7f08e221",,,"no","-","192.168.1.218","Participant 17","1","7","1","1","1","No","No","No","No","Yes","","כלום","4","1","6","1","7","7","1","No","Yes","7","6","2","1","1","1","1"
"01/18/2025 10:38AM","01/18/2025 10:41AM","01/18/2025 07:00AM - 01/18/2025 11:00AM",202.065,"4","1","Finished","6787c21313aa347c7f08e221",,,"no","-","192.168.1.218","Participant 17","2","7","1","2","1","No","No","No","No","Yes","","כלום","7","2","5","2","6","5","5","No","Yes","6","5","6","2","2","2","1"
"01/19/2025 08:13AM","01/19/2025 08:16AM","01/19/2025 07:00AM - 01/19/2025 11:00AM",182.736,"5","1","Finished","6787c21313aa347c7f08e221",,,"no","-","192.168.1.218","Participant 17","2","6","2","2","2","No","No","No","No","Yes","","כלום","5","2","4","2","7","5","5","No","Yes","6","4","2","2","4","2","2"
"01/20/2025 08:11AM","01/20/2025 08:17AM","01/20/2025 07:00AM - 01/20/2025 11:00AM",336.094,"6","1","Finished","6787c21313aa347c7f08e221",,,"no","-","192.168.1.218","Participant 17","2","6","2","2","2","No","No","No","No","Yes","","המשחק","5","5","4","2","7","5","2","No","Yes","6","6","3","2","2","2","2"
"01/21/2025 09:03AM","01/21/2025 09:09AM","01/21/2025 07:00AM - 01/21/2025 11:00AM",404.746,"7","1","Finished","6787c21313aa347c7f08e221",,,"no","-","192.168.1.218","Participant 17","2","5","2","3","2","No","No","No","No","Yes","","חברה שלה","5","2","2","2","2","5","2","No","Yes","5","2","2","2","2","2","2"
"01/22/2025 09:15AM","01/22/2025 09:19AM","01/22/2025 07:00AM - 01/22/2025 11:00AM",200.856,"8","1","Finished","6787c21313aa347c7f08e221",,,"no","-","192.168.1.218","Participant 17","2","6","1","6","4","Yes","No","No","No","No","","אחות שלה","5","5","3","7","7","5","5","No","Yes","6","6","6","4","2","2","2"
"01/20/2025 07:00AM","01/20/2025 07:04AM","01/20/2025 07:00AM - 01/20/2025 11:00AM",210.254,"2","1","Finished","678d1b1e58adab1eb935e4fb",,,"no","-","10.86.11.17","Participant 18","1","6","1","3","5","No","No","No","No","Yes","","ללא עצבנות","7","4","7","4","6","3","6","No","Yes","4","1","5","3","1","1","1"
"01/21/2025 08:23AM","01/21/2025 08:27AM","01/21/2025 07:00AM - 01/21/2025 11:00AM",255.769,"3","1","Finished","678d1b1e58adab1eb935e4fb",,,"no","-","10.86.11.17","Participant 18","1","7","1","1","1","No","No","No","No","Yes","","התעוררה מוקדם","6","1","7","1","6","7","1","No","Yes","7","1","1","1","1","5","3"
"01/23/2025 09:11AM","01/23/2025 09:30AM","01/23/2025 07:00AM - 01/23/2025 11:00AM",1136.437,"5","1","Finished","678d1b1e58adab1eb935e4fb",,,"no","-","192.168.1.19","Participant 18","1","7","2","1","3","No","No","No","No","Yes","","שלא הרגישה טוב","7","1","4","1","7","7","1","No","Yes","7","1","1","1","3","1","1"
"01/24/2025 08:59AM","01/24/2025 09:01AM","01/24/2025 07:00AM - 01/24/2025 11:00AM",159.407,"6","1","Finished","678d1b1e58adab1eb935e4fb",,,"no","-","10.147.41.236","Participant 18","1","7","1","1","1","No","No","No","No","Yes","","אין","7","1","7","1","7","7","1","No","Yes","7","1","1","1","1","1","1"
"01/25/2025 08:22AM","01/25/2025 08:26AM","01/25/2025 07:00AM - 01/25/2025 11:00AM",225.978,"7","1","Finished","678d1b1e58adab1eb935e4fb",,,"no","-","192.168.1.19","Participant 18","1","7","1","1","1","No","No","No","No","Yes","","אין","7","1","7","1","7","7","1","No","Yes","7","1","1","1","1","1","1"
"01/26/2025 09:28AM","01/26/2025 09:29AM","01/26/2025 07:00AM - 01/26/2025 11:00AM",96.11,"8","1","Finished","678d1b1e58adab1eb935e4fb",,,"no","-","192.168.1.19","Participant 18","1","6","1","1","1","No","No","No","No","Yes","","אין","7","1","7","1","7","7","1","No","Yes","7","1","1","1","1","1","1"
"01/21/2025 07:20AM","01/21/2025 07:23AM","01/21/2025 07:00AM - 01/21/2025 11:00AM",206.179,"2","1","Finished","678d358f58adab1eb9371107",,,"no","-","192.168.1.70","Participant 19","1","6","1","1","2","No","No","No","No","Yes","",,"6","2","6","1","7","7","1","No","Yes","6","2","2","1","1","3","2"
"01/22/2025 07:41AM","01/22/2025 07:44AM","01/22/2025 07:00AM - 01/22/2025 11:00AM",148.404,"3","1","Finished","678d358f58adab1eb9371107",,,"no","-","192.168.1.70","Participant 19","1","7","1","1","1","No","No","No","No","Yes","",,"7","1","6","1","7","7","1","No","Yes","7","1","1","1","1","2","2"
"01/23/2025 07:21AM","01/23/2025 07:26AM","01/23/2025 07:00AM - 01/23/2025 11:00AM",280.216,"4","1","Finished","678d358f58adab1eb9371107",,,"no","-","192.168.1.70","Participant 19","3","6","2","5","2","No","No","No","No","Yes","",,"7","1","7","1","2","7","1","No","Yes","7","1","3","1","2","2","3"
"01/24/2025 07:24AM","01/24/2025 07:30AM","01/24/2025 07:00AM - 01/24/2025 11:00AM",391.747,"5","1","Finished","678d358f58adab1eb9371107",,,"no","-","192.168.1.70","Participant 19","3","6","1","2","1","No","No","No","No","Yes","",,"7","1","7","1","7","7","1","No","Yes","7","1","1","1","2","4","6"
"01/25/2025 08:10AM","01/25/2025 08:13AM","01/25/2025 07:00AM - 01/25/2025 11:00AM",177.805,"6","1","Finished","678d358f58adab1eb9371107",,,"no","-","192.168.1.70","Participant 19","1","7","1","1","1","No","No","No","No","Yes","",,"7","1","7","1","6","7","1","No","Yes","7","1","1","1","1","1","1"
"01/26/2025 08:19AM","01/26/2025 08:21AM","01/26/2025 07:00AM - 01/26/2025 11:00AM",126.976,"7","1","Finished","678d358f58adab1eb9371107",,,"no","-","10.121.82.158","Participant 19","1","7","1","1","1","No","No","No","No","Yes","","0","7","1","7","1","7","7","3","No","Yes","7","1","2","1","1","1","1"
"01/27/2025 08:31AM","01/27/2025 08:33AM","01/27/2025 07:00AM - 01/27/2025 11:00AM",129.7,"8","1","Finished","678d358f58adab1eb9371107",,,"no","-","10.153.11.179","Participant 19","1","7","1","1","1","No","No","No","No","Yes","","0
","7","1","7","1","7","7","1","No","Yes","7","1","1","1","1","1","2"
"01/21/2025 10:37AM","01/21/2025 10:40AM","01/21/2025 07:00AM - 01/21/2025 11:00AM",163.804,"2","1","Finished","678d3c0958adab1eb937477e","0.0","0.0","no","-","100.84.21.252","Participant 20","1","5","1","2","4","Yes","No","No","No","No","","בבוקר לא מצא קפוצ׳ון לבן לבית ספר","5","1","4","1","4","4","1","No","Yes","5","3","3","2","1","1","1"
"01/22/2025 10:39AM","01/22/2025 10:42AM","01/22/2025 07:00AM - 01/22/2025 11:00AM",164.294,"3","1","Finished","678d3c0958adab1eb937477e","0.0","0.0","no","-","100.84.46.93","Participant 20","1","5","1","2","2","No","No","No","No","Yes","","אח שלו הפריע לו לישון בבוקר ","5","2","1","2","4","5","2","No","Yes","5","2","1","2","1","1","1"
"01/23/2025 10:36AM","01/23/2025 10:39AM","01/23/2025 07:00AM - 01/23/2025 11:00AM",155.123,"4","1","Finished","678d3c0958adab1eb937477e","0.0","0.0","no","-","100.84.55.69","Participant 20","1","5","2","1","2","No","No","No","No","Yes","","לא התעצבן היום ","6","1","4","1","5","5","2","No","Yes","5","1","1","1","1","1","1"
"01/24/2025 09:49AM","01/24/2025 09:50AM","01/24/2025 07:00AM - 01/24/2025 11:00AM",90.862,"5","1","Finished","678d3c0958adab1eb937477e","0.0","0.0","no","-","100.84.72.26","Participant 20","2","5","1","1","2","No","No","No","No","Yes","","רק התעורר שום דבר לא עצבן אותו","4","2","4","1","3","5","1","No","Yes","5","2","2","2","2","1","2"
"01/25/2025 10:07AM","01/25/2025 10:08AM","01/25/2025 07:00AM - 01/25/2025 11:00AM",75.636,"6","1","Finished","678d3c0958adab1eb937477e","0.0","0.0","no","-","2a05:bb80:34:e591:34ff:28:4f66:f2bf","Participant 20","1","5","2","2","2","No","No","No","No","Yes","","רק התעורר אז טרם התעצבן ","5","1","2","1","3","5","1","No","Yes","5","2","1","2","1","1","1"
"01/26/2025 10:39AM","01/26/2025 10:41AM","01/26/2025 07:00AM - 01/26/2025 11:00AM",122.591,"7","1","Finished","678d3c0958adab1eb937477e","0.0","0.0","no","-","100.84.112.2","Participant 20","2","5","2","2","2","No","No","No","No","Yes","","האוטובוס לבית ספר ","3","1","3","1","3","5","1","No","Yes","5","2","2","2","2","2","2"
"01/27/2025 10:40AM","01/27/2025 10:42AM","01/27/2025 07:00AM - 01/27/2025 11:00AM",93.772,"8","1","Finished","678d3c0958adab1eb937477e","0.0","0.0","no","-","100.84.131.40","Participant 20","4","5","2","2","2","Yes","No","No","No","No","","אח שלו הקטן עצבן אותו ","4","3","2","3","3","4","4","No","Yes","5","2","2","2","2","2","2"
"01/21/2025 07:00AM","01/21/2025 07:03AM","01/21/2025 07:00AM - 01/21/2025 11:00AM",183.561,"2","1","Finished","678cacb058adab1eb9339418",,,"no","-","10.0.0.23","Participant 21","4","6","2","1","5","Yes","No","No","No","No","","רעש בבוקר, נגעו לה בבקבוק","4","4","2","5","2","6","2","No","Yes","4","5","4","2","3","2","2"
"01/22/2025 07:48AM","01/22/2025 07:50AM","01/22/2025 07:00AM - 01/22/2025 11:00AM",127.685,"3","1","Finished","678cacb058adab1eb9339418",,,"no","-","10.0.0.23","Participant 21","2","5","2","2","2","Yes","No","No","No","No","","רעש בבוקר- ניקיון שרותים של החתולה","3","2","2","1","4","6","3","No","Yes","4","1","2","1","2","2","1"
"01/23/2025 07:53AM","01/23/2025 07:55AM","01/23/2025 07:00AM - 01/23/2025 11:00AM",109.106,"4","1","Finished","678cacb058adab1eb9339418",,,"no","-","10.139.91.223","Participant 21","2","6","2","3","1","No","No","No","No","Yes","","לקום בבוקר לבית ספר..","5","2","1","2","1","5","1","No","Yes","4","2","2","1","1","1","1"
"01/24/2025 07:53AM","01/24/2025 07:55AM","01/24/2025 07:00AM - 01/24/2025 11:00AM",97.626,"5","1","Finished","678cacb058adab1eb9339418",,,"no","-","10.0.0.23","Participant 21","1","5","1","2","5","No","Yes","No","No","No","","לא היה כלום","4","1","2","1","1","5","1","No","Yes","4","3","3","1","1","2","1"
"01/25/2025 08:41AM","01/25/2025 08:42AM","01/25/2025 07:00AM - 01/25/2025 11:00AM",100.744,"6","1","Finished","678cacb058adab1eb9339418",,,"no","-","10.0.0.23","Participant 21","2","6","1","2","1","No","No","No","No","Yes","","עדיין לא","6","1","1","1","1","5","2","No","Yes","5","1","1","1","2","1","1"
"01/26/2025 08:03AM","01/26/2025 08:05AM","01/26/2025 07:00AM - 01/26/2025 11:00AM",124.007,"7","1","Finished","678cacb058adab1eb9339418",,,"no","-","10.0.0.23","Participant 21","1","5","1","1","1","No","No","No","No","Yes","","אין","4","2","2","1","3","6","2","No","Yes","6","2","2","2","1","1","1"
"01/27/2025 07:42AM","01/27/2025 07:44AM","01/27/2025 07:00AM - 01/27/2025 11:00AM",110.799,"8","1","Finished","678cacb058adab1eb9339418",,,"no","-","10.0.0.23","Participant 21","2","6","2","1","2","Yes","No","No","No","No","","לקום לבית ספר","5","2","3","2","2","6","1","No","Yes","6","2","3","1","2","1","2"
"01/27/2025 10:13AM","01/27/2025 10:15AM","01/27/2025 07:00AM - 01/27/2025 11:00AM",150.6,"2","1","Finished","67967934fd75d39f735b1f30","0.0","0.0","no","-","2a0d:6fc0:724:3800:d081:c74f:29c:a25b","Participant 22","1","6","2","2","1","No","No","No","No","Yes","","כלום. אתמול עצבן אותה שאמרנו לה לחזור מוקדם מכפי שרצתה ","3","4","1","4","2","4","2","Yes","No","4","4","5","3","2","2","2"
"01/30/2025 10:51AM","01/30/2025 10:53AM","01/30/2025 07:00AM - 01/30/2025 11:00AM",101.841,"5","1","Finished","67967934fd75d39f735b1f30","0.0","0.0","no","-","2a0d:6fc7:200:4a2c:d09a:ceb4:a6fe:d99c","Participant 22","2","5","2","1","1","No","No","No","No","Yes","","לא יודעת אולי בבית ספר ","2","1","5","1","2","5","2","No","Yes","5","5","4","4","2","2","1"
"01/31/2025 10:47AM","01/31/2025 10:49AM","01/31/2025 07:00AM - 01/31/2025 11:00AM",125.891,"6","1","Finished","67967934fd75d39f735b1f30","0.0","0.0","no","-","192.168.1.198","Participant 22","2","2","2","2","2","No","No","No","No","Yes","","לא היה דבר כזה מאתמול","2","2","5","1","4","5","1","No","Yes","4","2","2","2","3","2","2"
"02/01/2025 09:37AM","02/01/2025 09:39AM","02/01/2025 07:00AM - 02/01/2025 11:00AM",148.881,"7","1","Finished","67967934fd75d39f735b1f30","0.0","0.0","no","-","2a0d:6fc0:724:3800:f157:8a87:3ccd:64b1","Participant 22","2","5","2","3","2","No","No","No","No","Yes","","לא שידוע לי ","2","1","5","1","1","5","2","No","Yes","5","3","2","2","2","2","1"
"01/27/2025 07:10AM","01/27/2025 07:15AM","01/27/2025 07:00AM - 01/27/2025 11:00AM",253.341,"2","1","Finished","6795ecfcfd75d39f73599c22","0.0","0.0","no","-","192.168.68.145","Participant 23","3","5","1","3","1","No","No","No","No","Yes","","מה הוא אוכל לצהריים (הוא רגיל לאכול בבית)","4","2","1","1","4","5","2","No","Yes","5","4","2","4","2","1","1"
"01/28/2025 07:18AM","01/28/2025 07:20AM","01/28/2025 07:00AM - 01/28/2025 11:00AM",169.999,"3","1","Finished","6795ecfcfd75d39f73599c22","0.0","0.0","no","-","192.168.68.145","Participant 23","2","5","1","3","3","No","No","No","No","Yes","","הוא צריך לבוא לאכול ארוחת בוקר","4","5","3","2","2","5","4","No","Yes","4","4","5","2","2","1","1"
"01/29/2025 07:49AM","01/29/2025 07:52AM","01/29/2025 07:00AM - 01/29/2025 11:00AM",168.596,"4","1","Finished","6795ecfcfd75d39f73599c22","0.0","0.0","no","-","192.168.68.145","Participant 23","5","5","2","5","5","No","No","No","No","Yes","","לעשות את המשחק אתמול בערב כאשר הוא היה עייף","5","5","2","2","5","5","5","No","Yes","5","5","5","2","2","2","2"
"01/30/2025 07:30AM","01/30/2025 07:33AM","01/30/2025 07:00AM - 01/30/2025 11:00AM",148.227,"5","1","Finished","6795ecfcfd75d39f73599c22","0.0","0.0","no","-","2001:40a8:7fd:510f:dcd:d98b:98e3:b63e","Participant 23","3","5","2","3","3","No","No","No","No","Yes","","מחייבים אותו ללכת לישון","5","2","2","2","4","5","2","No","Yes","5","5","6","2","2","2","2"
"01/31/2025 07:34AM","01/31/2025 07:36AM","01/31/2025 07:00AM - 01/31/2025 11:00AM",123.678,"6","1","Finished","6795ecfcfd75d39f73599c22","0.0","0.0","no","-","192.168.68.145","Participant 23","1","5","2","3","5","Yes","No","No","No","No","","הלך לישון מאוחר","5","2","2","2","6","5","3","No","Yes","5","2","5","2","2","2","3"
"02/01/2025 08:22AM","02/01/2025 08:25AM","02/01/2025 07:00AM - 02/01/2025 11:00AM",177.284,"7","1","Finished","6795ecfcfd75d39f73599c22","0.0","0.0","no","-","192.168.68.145","Participant 23","2","5","2","3","5","No","No","No","No","Yes","","לא הסכמנו לקחת אותי למקום שהוא רצה","5","5","2","5","3","4","5","No","Yes","5","4","5","3","2","2","2"
"02/02/2025 07:12AM","02/02/2025 07:14AM","02/02/2025 07:00AM - 02/02/2025 11:00AM",150.365,"8","1","Finished","6795ecfcfd75d39f73599c22","0.0","0.0","no","-","192.168.68.145","Participant 23","4","5","3","5","4","No","No","No","No","Yes","","הוא צריך ללכת כמעט כל יום למקהלה אז אין זמן להיפגש עם חברים","5","3","2","2","4","4","4","No","Yes","5","3","5","3","3","4","2"
"01/28/2025 07:08AM","01/28/2025 07:13AM","01/28/2025 07:00AM - 01/28/2025 11:00AM",259.634,"2","1","Finished","6797a8a594c0c6f78b5a5fb6",,,"no","-","192.168.1.221","Participant 24","1","7","1","1","1","Yes","No","No","No","No","","שלא עניתי לו מהר","7","1","1","1","7","7","1","No","Yes","7","1","3","1","1","1","1"
"01/29/2025 07:44AM","01/29/2025 07:52AM","01/29/2025 07:00AM - 01/29/2025 11:00AM",459.262,"3","1","Finished","6797a8a594c0c6f78b5a5fb6",,,"no","-","192.168.1.221","Participant 24","1","7","1","1","2","No","No","No","No","Yes","","שהאוכל שלו, לא היה ארוז בזמן שהוא רצה לצאת.","2","1","6","1","5","7","1","No","Yes","7","1","1","1","1","1","1"
"01/30/2025 08:19AM","01/30/2025 08:24AM","01/30/2025 07:00AM - 01/30/2025 11:00AM",324.481,"4","1","Finished","6797a8a594c0c6f78b5a5fb6",,,"no","-","192.168.1.221","Participant 24","1","7","1","2","2","No","No","No","No","Yes","","שהוא אומר משהו ולא מגיבים במהירות שהוא רוצה ( שאנחנו עסוקים במשהו אחר)","7","1","2","1","3","7","2","No","Yes","6","1","1","1","1","1","1"
"01/31/2025 10:46AM","01/31/2025 10:53AM","01/31/2025 07:00AM - 01/31/2025 11:00AM",402.362,"5","1","Finished","6797a8a594c0c6f78b5a5fb6",,,"no","-","10.154.55.175","Participant 24","1","7","1","2","3","No","No","No","No","Yes","","לא הספמק לאןטובוס, אז הסענו אותן לבית הספר.","3","2","6","2","2","5","3","No","Yes","7","1","1","1","1","1","1"
"02/01/2025 09:34AM","02/01/2025 09:38AM","02/01/2025 07:00AM - 02/01/2025 11:00AM",233.021,"6","1","Finished","6797a8a594c0c6f78b5a5fb6",,,"no","-","192.168.1.221","Participant 24","1","7","1","1","1","No","No","No","No","Yes","","לא כעס","3","1","7","1","3","7","1","No","Yes","7","1","1","1","1","1","1"
"02/02/2025 07:50AM","02/02/2025 08:02AM","02/02/2025 07:00AM - 02/02/2025 11:00AM",679.957,"7","1","Finished","6797a8a594c0c6f78b5a5fb6",,,"no","-","10.242.150.109","Participant 24","1","7","1","2","1","No","No","No","No","Yes","","שלא ישן מספיק","5","1","7","6","1","7","1","No","Yes","7","2","1","2","1","1","1"
"02/03/2025 08:30AM","02/03/2025 08:36AM","02/03/2025 07:00AM - 02/03/2025 11:00AM",409.148,"8","1","Finished","6797a8a594c0c6f78b5a5fb6",,,"no","-","192.168.1.221","Participant 24","1","7","1","1","2","No","No","No","No","Yes","","הבוקר טרם נתעצבן","5","3","7","2","5","6","3","No","Yes","6","1","1","2","1","1","1"
"02/06/2025 07:07AM","02/06/2025 07:10AM","02/06/2025 07:00AM - 02/06/2025 11:00AM",193.89,"2","1","Finished","679e52f8c4a32d74c085916e",,,"no","-","10.100.102.32","Participant 25","4","6","1","1","1","No","No","No","No","No","לא התפרצה בכעס","אוטובוס שלא הגיע בזמן","1","7","1","7","1","3","7","Yes","No","7","6","1","4","1","1","1"
"02/07/2025 09:09AM","02/07/2025 09:11AM","02/07/2025 07:00AM - 02/07/2025 11:00AM",138.892,"3","1","Finished","679e52f8c4a32d74c085916e",,,"no","-","10.100.102.32","Participant 25","1","7","1","1","1","No","No","No","No","Yes","","לא היה משהו שעצבן","1","6","1","1","6","6","1","No","Yes","7","1","1","1","1","1","1"
"02/09/2025 08:10AM","02/09/2025 08:19AM","02/09/2025 07:00AM - 02/09/2025 11:00AM",555.212,"5","1","Finished","679e52f8c4a32d74c085916e",,,"no","-","10.105.19.164","Participant 25","1","7","1","1","1","No","No","No","No","Yes","","לא היה","1","1","1","1","1","7","1","No","Yes","7","1","1","1","1","1","1"
"02/10/2025 09:01AM","02/10/2025 09:03AM","02/10/2025 07:00AM - 02/10/2025 11:00AM",113.574,"6","1","Finished","679e52f8c4a32d74c085916e",,,"no","-","192.168.252.246","Participant 25","1","7","1","1","1","No","No","No","No","Yes","","כשביקשתי להתארגן ולצאת בזמן בבוקר","1","7","1","6","1","5","1","No","Yes","7","1","1","1","1","1","1"
"02/11/2025 08:15AM","02/11/2025 08:21AM","02/11/2025 07:00AM - 02/11/2025 11:00AM",370.654,"7","1","Finished","679e52f8c4a32d74c085916e",,,"no","-","10.96.105.105","Participant 25","2","6","1","2","2","No","No","No","No","Yes","","עידן עמדי עזב את פאודה","1","5","1","3","6","4","3","No","Yes","7","2","2","1","2","3","2"
"02/12/2025 07:52AM","02/12/2025 07:55AM","02/12/2025 07:00AM - 02/12/2025 11:00AM",153.259,"8","1","Finished","679e52f8c4a32d74c085916e",,,"no","-","10.100.102.32","Participant 25","1","6","1","1","1","No","No","No","No","Yes","","לא היה","1","2","1","3","6","5","1","No","Yes","7","1","1","1","1","1","1"
